Accepted Symbol,Synonym Symbol,Scientific Name,Common Name,FIPS Code
NYAMP,NYPU2,Nymphaea pulchella DC.,,US72
NYAMP,CAPU25,Castalia pulchella (DC.) Britton,,US72
NYAMP,NYPU2,Nymphaea pulchella DC.,,US78
NYCA3,,Nymphaea caerulea Savigny,Egyptian lotus,US15
NYCA2,,Nymphaea capensis Thunb.,Cape blue waterlily,US15
NYCO2,,Nymphaea conardii Wiersema,roundleaf waterlily,US72
NYJA,CAJA8,Castalia jamesoniana (Planch.) Britton & P. Wilson,,US72
NYJA,,Nymphaea jamesoniana Planch.,James' waterlily,US72
NYJA,NYBL,"Nymphaea blanda G. Mey., nom. illeg.",,US72
NYOD,,Nymphaea odorata Aiton,American white waterlily,US72
NYODO,NYODR,Nymphaea odorata Aiton var. rosea Pursh,,US72
NYODO,CAMI34,Castalia minor (Sims) Nyar,,US72
NYODO,,Nymphaea odorata Aiton ssp. odorata,American white waterlily,US72
NYODO,CAOD4,Castalia odorata (Aiton) Alph. Wood,,US72
NYODO,CALE34,Castalia lekophylla Small,,US72
NYODO,CARE15,"Castalia reniformis (Walter) Nash, nom. utique rej.",,US72
NYODO,NYMI,Nymphaea minor (Sims) DC.,,US72
NYODO,NYODG2,Nymphaea odorata Aiton var. godfreyi Ward,,US72
NYODO,NYODM2,Nymphaea odorata Aiton var. minor Sims,,US72
NYODO,NYODG,Nymphaea odorata Aiton var. gigantea Tricker,,US72
NYODO,NYODS,Nymphaea odorata Aiton var. stenopetala Fernald,,US72
NYODO,NYODV,Nymphaea odorata Aiton var. villosa Caspary,,US72
NYODO,NYRE,"Nymphaea reniformis Walter, nom. utique rej.",,US72
NYRU,,Nymphaea rudgeana G. Mey.,Rudge's waterlily,US72
NYRU,CARU14,Castalia rudgeana (G. Mey.) Britton & P. Wilson,,US72
NYMPH2,,Nymphoides Hill,floatingheart,US70
NYMPH2,,Nymphoides Hill,floatingheart,US72
NYCO,,Nymphoides cordata (Elliott) Fernald,little floatingheart,US70
NYCO,,Nymphoides cordata (Elliott) Fernald,little floatingheart,US66
NYCO,VILA14,Villarsia lacunosa Vent.,,US70
NYCO,NYLA,Nymphoides lacunosa (Vent.) Kuntze,,US70
NYCO,NYLA,Nymphoides lacunosa (Vent.) Kuntze,,US66
NYCO,VILA14,Villarsia lacunosa Vent.,,US66
NYHU,,Nymphoides humboldtiana (Kunth) Kuntze,floatingheart,US72
NYIN,,Nymphoides indica (L.) Kuntze,water snowflake,US72
NYPA,,Nypa Steck,,US70
NYFR2,,Nypa fruticans Wurmb,nipa palm,US70
NYFR2,,Nypa fruticans Wurmb,nipa palm,US66
OBERO,,Oberonia Lindl.,fairy orchid,US70
OBPA,,Oberonia palawensis Schltr.,Palau fairy orchid,US66
OBPA,,Oberonia palawensis Schltr.,Palau fairy orchid,US70
OBRO,,Oberonia rotunda Hosok.,roundpetal fairy orchid,US66
OBRO,,Oberonia rotunda Hosok.,roundpetal fairy orchid,US70
OCHNA,,Ochna L.,ochna,US15
OCHNA,,Ochna L.,ochna,US72
OCJA,,Ochna jabotapita L.,bird's-eye bush,US72
OCMO4,,Ochna mossambicensis Klotzsch,African bird's-eye bush,US72
OCSE2,,Ochna serrulata (Hochst.) Walp.,Mickey Mouse plant,US15
OCTH,,Ochna thomasiana Engl. & Gilg,Thomas' bird's-eye bush,US15
OCTH,OCKI3,Ochna kirkii Oliv.,,US15
OCHRO,,Ochroma Sw.,ochroma,US72
OCHRO,,Ochroma Sw.,ochroma,US70
OCPY,OCLA2,Ochroma lagopus Sw.,,US72
OCPY,OCLA2,Ochroma lagopus Sw.,,US70
OCPY,,Ochroma pyramidale (Cav. ex Lam.) Urb.,West Indian balsa,US70
OCPY,,Ochroma pyramidale (Cav. ex Lam.) Urb.,West Indian balsa,US66
OCPY,,Ochroma pyramidale (Cav. ex Lam.) Urb.,West Indian balsa,US72
OCPY,OCLA2,Ochroma lagopus Sw.,,US66
OCHRO2,,Ochrosia Juss.,yellowwood,US15
OCCO,OCHO,Ochrosia holei H. St. John,,US15
OCCO,,Ochrosia compta K. Schum.,holei,US15
OCCO,OCMI,Ochrosia microcalyx H. St. John,,US15
OCCO,OCFO2,Ochrosia forbesii H. St. John,,US15
OCCO,OCKO2,Ochrosia kondoi H. St. John,,US15
OCCO,OCLA,Ochrosia lamoureuxii H. St. John,,US15
OCCO,OCSA2,Ochrosia sandwicensis auct. non A. DC.,,US15
OCHA,,Ochrosia haleakalae H. St. John,island yellowwood,US15
OCHA,OCHA2,Ochrosia hamakuaensis H. St. John,,US15
OCKA,,Ochrosia kauaiensis H. St. John,Kauai yellowwood,US15
OCKI,,Ochrosia kilaueaensis H. St. John,Hawai'i yellowwood,US15
OCKI,OCKO,Ochrosia konaensis H. St. John,,US15
OCIMU,,Ocimum L.,basil,US70
OCIMU,,Ocimum L.,basil,US72
OCIMU,,Ocimum L.,basil,US78
OCIMU,,Ocimum L.,basil,US15
OCBA,OCAM2,Ocimum americanum L.,,US72
OCBA,,Ocimum basilicum L.,sweet basil,US72
OCBA,,Ocimum basilicum L.,sweet basil,US15
OCBA,OCAM2,Ocimum americanum L.,,US15
OCCA5,OCMI2,Ocimum micranthum Willd.,,US78
OCCA5,,Ocimum campechianum Mill.,least basil,US78
OCCA5,OCMI2,Ocimum micranthum Willd.,,US72
OCCA5,,Ocimum campechianum Mill.,least basil,US72
OCGR,,Ocimum gratissimum L.,African basil,US15
OCGR,OCVI,Ocimum viride Willd.,,US15
OCTE2,,Ocimum tenuiflorum L.,holy basil,US66
OCTE2,OCSA,Ocimum sanctum L.,,US72
OCTE2,OCSA,Ocimum sanctum L.,,US70
OCTE2,,Ocimum tenuiflorum L.,holy basil,US70
OCTE2,,Ocimum tenuiflorum L.,holy basil,US72
OCTE2,OCSA,Ocimum sanctum L.,,US66
OCOTE,,Ocotea Aubl.,sweetwood,US72
OCOTE,,Ocotea Aubl.,sweetwood,US78
OCFL,,Ocotea floribunda (Sw.) Mez,laurel espada,US72
OCFL,,Ocotea floribunda (Sw.) Mez,laurel espada,US78
OCFO,,Ocotea foeniculacea Mez,black sweetwood,US72
OCLE,,Ocotea leucoxylon (Sw.) De Laness.,loblolly sweetwood,US72
OCLE,,Ocotea leucoxylon (Sw.) De Laness.,loblolly sweetwood,US78
OCMO,,Ocotea moschata (Pav. ex Meisn.) Mez,nemoca,US72
OCNE,,Ocotea nemodaphne Mez,laurel sassafras,US72
OCNE,OCCU,Ocotea cuneata (Griseb.) Urb.,,US72
OCPO,,Ocotea portoricensis Mez,laurel de paloma,US72
OCSP,,Ocotea spathulata Mez,nemoca cimarrona,US72
OCWR,,Ocotea wrightii (Meisn.) Mez,Wright's laurel canelon,US72
ODONT5,,Odontonema Nees,toothedthread,US74
ODONT5,,Odontonema Nees,toothedthread,US15
ODONT5,,Odontonema Nees,toothedthread,US72
ODONT5,,Odontonema Nees,toothedthread,US66
ODONT5,,Odontonema Nees,toothedthread,US78
ODCA2,,Odontonema callistachyum (Schltdl. & Cham.) Kuntze,,US66
ODCA2,,Odontonema callistachyum (Schltdl. & Cham.) Kuntze,,US74
ODCU,,Odontonema cuspidatum (Nees) Kuntze,mottled toothedthread,US72
ODCU,,Odontonema cuspidatum (Nees) Kuntze,mottled toothedthread,US15
ODCU,THCU3,Thyrsacanthus cuspidatus Nees,,US15
ODCU,THCU3,Thyrsacanthus cuspidatus Nees,,US72
ODNI,,Odontonema nitidum (Jacq.) Kuntze,shrubby toothedthread,US78
ODNI,JUNI2,Justicia nitida Jacq.,,US78
ODTU,,Odontonema tubiforme (Bertol.) Kuntze,firespike,US15
ODTU,ODST,Odontonema strictum (Nees) Kuntze,,US72
ODTU,,Odontonema tubiforme (Bertol.) Kuntze,firespike,US72
ODTU,ODST,Odontonema strictum (Nees) Kuntze,,US15
ODTU,THST5,Thyrsacanthus strictus Nees,,US15
ODTU,THST5,Thyrsacanthus strictus Nees,,US72
ODONT,,Odontosoria Fée,creepingfern,US70
ODONT,,Odontosoria Fée,creepingfern,US15
ODONT,,Odontosoria Fée,creepingfern,US78
ODONT,,Odontosoria Fée,creepingfern,US72
ODAC,,Odontosoria aculeata (L.) J. Sm.,thicket creepingfern,US72
ODAC,,Odontosoria aculeata (L.) J. Sm.,thicket creepingfern,US78
ODCH,,Odontosoria chinensis (L.) J. Sm.,Chinese creepingfern,US66
ODCH,,Odontosoria chinensis (L.) J. Sm.,Chinese creepingfern,US15
ODCH,SPCH2,Sphenomeris chinensis (L.) Maxon,,US70
ODCH,,Odontosoria chinensis (L.) J. Sm.,Chinese creepingfern,US70
ODCH,SPCHB,Sphenomeris chinensis (L.) Maxon ssp. biflora (Kaulf.) Jôtani & Ohba,,US15
ODCH,SPCH2,Sphenomeris chinensis (L.) Maxon,,US66
ODCH,SPCH6,Sphenomeris chusiana (L.) Copeland,,US15
ODCH,SPCH2,Sphenomeris chinensis (L.) Maxon,,US15
ODCH,SPCH6,Sphenomeris chusiana (L.) Copeland,,US70
ODCH,SPCH6,Sphenomeris chusiana (L.) Copeland,,US66
ODCH,SPCHB,Sphenomeris chinensis (L.) Maxon ssp. biflora (Kaulf.) Jôtani & Ohba,,US66
ODCH,SPCHB,Sphenomeris chinensis (L.) Maxon ssp. biflora (Kaulf.) Jôtani & Ohba,,US70
ODCL,,Odontosoria clavata L.,clubbed creepingfern,US72
ODCL,,Odontosoria clavata L.,clubbed creepingfern,US78
ODCL,SPCL2,Sphenomeris clavata (L.) Maxon,,US72
ODCL,SPCL2,Sphenomeris clavata (L.) Maxon,,US78
ODSC,,Odontosoria scandens (Desv.) C. Chr.,border creepingfern,US72
ODSC,ODUN,Odontosoria uncinella (Kunze) Fée,,US72
OECEO,,Oeceoclades Lindl.,monk orchid,US72
OECEO,,Oeceoclades Lindl.,monk orchid,US78
OECEO,,Oeceoclades Lindl.,monk orchid,USNI
OEMA2,EUMA13,Eulophidium maculatum (Lindl.) Pfitzer,,US78
OEMA2,,Oeceoclades maculata (Lindl.) Lindl.,monk orchid,US72
OEMA2,EUMA13,Eulophidium maculatum (Lindl.) Pfitzer,,US72
OEMA2,,Oeceoclades maculata (Lindl.) Lindl.,monk orchid,US78
OEMA2,EUMA13,Eulophidium maculatum (Lindl.) Pfitzer,,USNI
OEMA2,,Oeceoclades maculata (Lindl.) Lindl.,monk orchid,USNI
OENOT,,Oenothera L.,evening primrose,US15
OENOT,GAURA,Gaura L.,,US74
OENOT,GAURA,Gaura L.,,US15
OENOT,,Oenothera L.,evening primrose,US74
OEAF,,Oenothera affinis Camb.,longflower evening primrose,US15
OELA,,Oenothera laciniata Hill,cutleaf evening primrose,US15
OELA,,Oenothera laciniata Hill,cutleaf evening primrose,US74
OELA,RALA6,Raimannia laciniata (Hill) Rose,,US66
OELA,,Oenothera laciniata Hill,cutleaf evening primrose,US66
OELA,RALA6,Raimannia laciniata (Hill) Rose,,US15
OELA,RALA6,Raimannia laciniata (Hill) Rose,,US74
OEST,OESTS,Oenothera stricta Ledeb. ex Link ssp. stricta,,US15
OEST,,Oenothera stricta Ledeb. ex Link,Chilean evening primrose,US15
OLAX,,Olax L.,olax,US70
OLIM,,Olax imbricata Roxb.,olax,US70
OLIM,,Olax imbricata Roxb.,olax,US66
OLDEN,,Oldenlandia L.,oldenlandia,US15
OLDEN,,Oldenlandia L.,oldenlandia,US70
OLDEN,,Oldenlandia L.,oldenlandia,US72
OLDEN,,Oldenlandia L.,oldenlandia,US78
OLBI2,,Oldenlandia biflora L. [excluded],,US70
OLBI2,HEBI8,Hedyotis biflora (L.) Lam.,,US66
OLBI2,HEBI8,Hedyotis biflora (L.) Lam.,,US70
OLBI2,,Oldenlandia biflora L. [excluded],,US66
OLCO,,Oldenlandia corymbosa L.,flat-top mille graines,US78
OLCO,,Oldenlandia corymbosa L.,flat-top mille graines,US15
OLCO,HECO15,Hedyotis corymbosa (L.) Lam.,,US70
OLCO,,Oldenlandia corymbosa L.,flat-top mille graines,US70
OLCO,,Oldenlandia corymbosa L.,flat-top mille graines,US72
OLCO,HECO15,Hedyotis corymbosa (L.) Lam.,,US15
OLCO,HECO15,Hedyotis corymbosa (L.) Lam.,,US72
OLCO,HECO15,Hedyotis corymbosa (L.) Lam.,,US78
OLCOC,,Oldenlandia corymbosa  var. corymbosa,,US70
OLCOC,,Oldenlandia corymbosa  var. corymbosa,,US66
OLLA2,,Oldenlandia lancifolia (Schumach.) DC.,calycose mille graines,US70
OLLA2,HECO29,Hedyotis commutata Schult. & Schult. f.,,US66
OLLA2,HECO29,Hedyotis commutata Schult. & Schult. f.,,US70
OLLA2,,Oldenlandia lancifolia (Schumach.) DC.,calycose mille graines,US66
OLLA2,HECO29,Hedyotis commutata Schult. & Schult. f.,,US72
OLLA2,HELA17,Hedyotis lancifolia Schumach.,,US72
OLLA2,HELA17,Hedyotis lancifolia Schumach.,,US66
OLLA2,,Oldenlandia lancifolia (Schumach.) DC.,calycose mille graines,US72
OLLA2,HELA17,Hedyotis lancifolia Schumach.,,US70
OLST,HEST9,Hedyotis strigulosa (DC.) Fosberg,,US66
OLST,HEST9,Hedyotis strigulosa (DC.) Fosberg,,US70
OLST,,Oldenlandia strigulosa DC.,rough oldenlandia,US66
OLST,,Oldenlandia strigulosa DC.,rough oldenlandia,US70
OLST,THST9,Thecagonum strigulosum (DC.) Terrell & H. Rob.,,US70
OLST,THST9,Thecagonum strigulosum (DC.) Terrell & H. Rob.,,US66
OLUN,,Oldenlandia uniflora L.,clustered mille graines,US72
OLUN,HEFA7,Hedyotis fasciculata Bertol.,,US72
OLUN,OLFA,Oldenlandia fasciculata (Bertol.) Small,,US72
OLUN,HEUN5,Hedyotis uniflora (L.) Lam.,,US72
OLUN,HEUNF,Hedyotis uniflora (L.) Lam. var. fasciculata (Bertol.) W.H. Lewis,,US72
OLVE,,Oldenlandia verticillata L.,whorled oldenlandia,US70
OLVE,HEVE9,Hedyotis verticillata (L.) Lam.,,US66
OLVE,,Oldenlandia verticillata L.,whorled oldenlandia,US66
OLVE,HEVE9,Hedyotis verticillata (L.) Lam.,,US70
OLDEN2,,Oldenlandiopsis Terrell & W.H. Lewis,creeping-bluet,US15
OLDEN2,,Oldenlandiopsis Terrell & W.H. Lewis,creeping-bluet,US72
OLDEN2,,Oldenlandiopsis Terrell & W.H. Lewis,creeping-bluet,US78
OLCA4,HECA20,Hedyotis callitrichoides (Griseb.) W.H. Lewis,,US72
OLCA4,,Oldenlandiopsis callitrichoides (Griseb.) Terrell & W.H. Lewis,creeping-bluet,US72
OLCA4,HECA20,Hedyotis callitrichoides (Griseb.) W.H. Lewis,,US15
OLCA4,,Oldenlandiopsis callitrichoides (Griseb.) Terrell & W.H. Lewis,creeping-bluet,US15
OLCA4,,Oldenlandiopsis callitrichoides (Griseb.) Terrell & W.H. Lewis,creeping-bluet,US78
OLCA4,OLCA,Oldenlandia callitrichoides Griseb.,,US15
OLCA4,HECA20,Hedyotis callitrichoides (Griseb.) W.H. Lewis,,US78
OLCA4,OLCA,Oldenlandia callitrichoides Griseb.,,US78
OLCA4,OLCA,Oldenlandia callitrichoides Griseb.,,US72
OLEA,,Olea L.,olive,US15
OLEU,,Olea europaea L.,olive,US15
OLEUC,OLAF,Olea africana Mill.,,US15
OLEUC,,Olea europaea L. ssp. cuspidata (Wall. ex G. Don) Ciferri,African olive,US15
OLEUC,OLCH,Olea chrysophylla Lam.,,US15
OLEUC,OLEUA,Olea europaea L. ssp. africana (Mill.) P. Green,,US15
OLEUC,OLFE2,Olea ferruginea Royle,,US15
OLEUC,OLVE2,Olea verrucosa (Willd.) Link,,US15
OLEUE,,Olea europaea L. ssp. europaea,European olive,US15
OLEAN,,Oleandra Cav.,oleander fern,US72
OLAR,,Oleandra articulata (Sw.) C. Presl,oleander fern,US72
OLAR,OLNO,Oleandra nodosa (Willd.) C. Presl,,US72
OLFER,,Olfersia Raddi,islandfern,US72
OLCE,,Olfersia cervina (L.) Kunze,woodland islandfern,US72
OLCE,POCE,Polybotrya cervina (L.) Kaulf.,,US72
OLYRA,,Olyra L.,carrycillo,US78
OLYRA,,Olyra L.,carrycillo,US72
OLLA,,Olyra latifolia L.,carrycillo,US78
OLLA,,Olyra latifolia L.,carrycillo,US72
ONCID,,Oncidium Sw.,dancing-lady orchid,US72
ONCID,,Oncidium Sw.,dancing-lady orchid,US78
ONAL2,ONBA2,Oncidium baueri auct. non Lindl.,,US72
ONAL2,,Oncidium altissimum (Jacq.) Sw.,Wydler's dancing-lady orchid,US72
ONAL2,ONWY,Oncidium wydleri Rchb. f.,,US72
ONAL2,,Oncidium altissimum (Jacq.) Sw.,Wydler's dancing-lady orchid,US78
ONAL2,ONWY,Oncidium wydleri Rchb. f.,,US78
ONAL2,ONBA2,Oncidium baueri auct. non Lindl.,,US78
ONME,ONAL,Oncidium alatum Cogn.,,US72
ONME,,Oncidium meirax Rchb. f.,winged-lady orchid,US72
OPERC,,Operculina Silva Manso,lidpod,US72
OPERC,,Operculina Silva Manso,lidpod,US70
OPERC,,Operculina Silva Manso,lidpod,US78
OPTU8,,Operculina turpethum (L.) Silva Manso,St. Thomas lidpod,US66
OPTU8,,Operculina turpethum (L.) Silva Manso,St. Thomas lidpod,US72
OPTU8,,Operculina turpethum (L.) Silva Manso,St. Thomas lidpod,US70
OPTU8,,Operculina turpethum (L.) Silva Manso,St. Thomas lidpod,US78
OPTUT2,IPTR7,Ipomoea triquetra (Vahl) Roem. & Schult.,,US78
OPTUT2,IPTU6,Ipomoea turpethum (L.) R. Br.,,US78
OPTUT2,OPTR2,Operculina triquetra (Vahl) Hallier f.,,US78
OPTUT2,,Operculina turpethum (L.) Silva Manso var. turpethum,St. Thomas lidpod,US78
OPTUV,OPVE2,Operculina ventricosa (Bertero) Peter,,US72
OPTUV,,Operculina turpethum (L.) Silva Manso var. ventricosa (Bertero) Austin & Staples,St. Thomas lidpod,US72
OPHIO,,Ophioglossum L.,adderstongue,US78
OPHIO,,Ophioglossum L.,adderstongue,US15
OPHIO,,Ophioglossum L.,adderstongue,US70
OPHIO,,Ophioglossum L.,adderstongue,US72
OPCO,,Ophioglossum concinnum Brack.,tropical adderstongue,US15
OPNU,,Ophioglossum nudicaule L. f.,least adderstongue,US15
OPNU,OPEL2,Ophioglossum ellipticum Hook. & Grev.,,US15
OPNU,,Ophioglossum nudicaule L. f.,least adderstongue,US70
OPNU,,Ophioglossum nudicaule L. f.,least adderstongue,US66
OPNU,OPDE3,Ophioglossum dendroneuron E.P. St. John,,US15
OPNU,OPNUM,Ophioglossum nudicaule L. f. var. minus R.T. Clausen,,US15
OPNU,OPDE3,Ophioglossum dendroneuron E.P. St. John,,US66
OPNU,OPDE3,Ophioglossum dendroneuron E.P. St. John,,US70
OPNU,OPMO4,Ophioglossum mononeuron E.P. St. John,,US15
OPNU,OPNUT,Ophioglossum nudicaule L. f. var. tenerum (Mett. ex Prantl) R.T. Clausen,,US70
OPNU,OPEL2,Ophioglossum ellipticum Hook. & Grev.,,US70
OPNU,OPEL2,Ophioglossum ellipticum Hook. & Grev.,,US66
OPNU,OPNUT,Ophioglossum nudicaule L. f. var. tenerum (Mett. ex Prantl) R.T. Clausen,,US15
OPNU,OPTE5,Ophioglossum tenerum Mett. ex Prantl,,US66
OPNU,OPMO4,Ophioglossum mononeuron E.P. St. John,,US70
OPNU,OPMO4,Ophioglossum mononeuron E.P. St. John,,US66
OPNU,OPNUT,Ophioglossum nudicaule L. f. var. tenerum (Mett. ex Prantl) R.T. Clausen,,US66
OPNU,OPNUM,Ophioglossum nudicaule L. f. var. minus R.T. Clausen,,US66
OPNU,OPNUM,Ophioglossum nudicaule L. f. var. minus R.T. Clausen,,US70
OPNU,OPTE5,Ophioglossum tenerum Mett. ex Prantl,,US15
OPNU,OPTE5,Ophioglossum tenerum Mett. ex Prantl,,US70
OPPE,,Ophioglossum pendulum L.,Old World adderstongue,US15
OPPE,,Ophioglossum pendulum L.,Old World adderstongue,US66
OPPE,,Ophioglossum pendulum L.,Old World adderstongue,US70
OPPEF,,Ophioglossum pendulum L. ssp. falcatum (C. Presl) R.T. Clausen,Old World adderstongue,US15
OPPEP,,Ophioglossum pendulum L. ssp. pendulum,Old World adderstongue,US15
OPPEP,OPPE3,Ophioderma pendula (L.) C. Presl,,US15
OPPE2,,Ophioglossum petiolatum Hook.,longstem adderstongue,US15
OPPO5,,Ophioglossum polyphyllum A. Braun,large adderstongue,US15
OPRE,,Ophioglossum reticulatum L.,netted adderstongue,US70
OPRE,,Ophioglossum reticulatum L.,netted adderstongue,US66
OPRE,,Ophioglossum reticulatum L.,netted adderstongue,US78
OPRE,,Ophioglossum reticulatum L.,netted adderstongue,US72
OPHIO4,,Ophiorrhiza L.,ophiorrhiza,US70
OPPA4,,Ophiorrhiza palauensis Valeton,meldii,US70
OPPA4,,Ophiorrhiza palauensis Valeton,meldii,US66
OPPA4,OPPAB,Ophiorrhiza palauensis Valeton var. biseta Fosberg,,US70
OPPA4,OPPAB,Ophiorrhiza palauensis Valeton var. biseta Fosberg,,US66
OPLIS,,Oplismenus P. Beauv.,basketgrass,US15
OPLIS,,Oplismenus P. Beauv.,basketgrass,US70
OPLIS,,Oplismenus P. Beauv.,basketgrass,US72
OPLIS,,Oplismenus P. Beauv.,basketgrass,US78
OPBU2,,Oplismenus burmannii (Retz.) P. Beauv.,Burmann's basketgrass,US15
OPCO2,,Oplismenus compositus (L.) P. Beauv.,running mountaingrass,US70
OPCO2,,Oplismenus compositus (L.) P. Beauv.,running mountaingrass,US66
OPCO2,PACO44,Panicum compositum L.,,US70
OPCO2,,Oplismenus compositus (L.) P. Beauv.,running mountaingrass,US15
OPCO2,PACO44,Panicum compositum L.,,US66
OPCO2,PACO44,Panicum compositum L.,,US15
OPHI,,Oplismenus hirtellus (L.) P. Beauv.,basketgrass,US15
OPHI,,Oplismenus hirtellus (L.) P. Beauv.,basketgrass,US70
OPHI,,Oplismenus hirtellus (L.) P. Beauv.,basketgrass,US78
OPHI,,Oplismenus hirtellus (L.) P. Beauv.,basketgrass,US72
OPHIH,OPBU,Oplismenus burmanni auct. non (Retz.) P. Beauv.,,US15
OPHIH,PAHI7,Panicum hirtellum L.,,US15
OPHIH,,Oplismenus hirtellus (L.) P. Beauv. ssp. hirtellus,basketgrass,US15
OPHIH,PAHI7,Panicum hirtellum L.,,US72
OPHIH,OPBU,Oplismenus burmanni auct. non (Retz.) P. Beauv.,,US72
OPHIH,,Oplismenus hirtellus (L.) P. Beauv. ssp. hirtellus,basketgrass,US72
OPHIH,OPHIH2,Oplismenus hirtellus (L.) P. Beauv. var. hirtellus,,US15
OPHIH,OPHIH2,Oplismenus hirtellus (L.) P. Beauv. var. hirtellus,,US72
OPHII,OPIM3,Oplismenus imbecillis (R. Br.) Roem. & Schult.,,US66
OPHII,,Oplismenus hirtellus (L.) P. Beauv. ssp. imbecillis (R. Br.) U. Scholz,basketgrass,US70
OPHII,,Oplismenus hirtellus (L.) P. Beauv. ssp. imbecillis (R. Br.) U. Scholz,basketgrass,US66
OPHII,OPIM3,Oplismenus imbecillis (R. Br.) Roem. & Schult.,,US70
OPHIS,OPCOS2,Oplismenus compositus (L.) P. Beauv. var. setarius (Lam.) F.M. Bailey,,US72
OPHIS,,Oplismenus hirtellus (L.) P. Beauv. ssp. setarius (Lam.) Mez ex Ekman,basketgrass,US72
OPHIS,OPCOS2,Oplismenus compositus (L.) P. Beauv. var. setarius (Lam.) F.M. Bailey,,US78
OPHIS,,Oplismenus hirtellus (L.) P. Beauv. ssp. setarius (Lam.) Mez ex Ekman,basketgrass,US78
OPHIS,OPSE,Oplismenus setarius (Lam.) Roem. & Schult.,,US72
OPHIS,OPSE,Oplismenus setarius (Lam.) Roem. & Schult.,,US78
OPHIS,PASE13,Panicum setarium Lam.,,US72
OPHIS,PASE13,Panicum setarium Lam.,,US78
OPLON,,Oplonia Raf.,oplonia,US72
OPLON,,Oplonia Raf.,oplonia,US78
OPMI,,Oplonia microphylla (Lam.) Stearn,thicketwort,US72
OPMI,,Oplonia microphylla (Lam.) Stearn,thicketwort,US78
OPSP4,,Oplonia spinosa (Jacq.) Raf.,pricklybush,US78
OPSP4,,Oplonia spinosa (Jacq.) Raf.,pricklybush,US72
OPSP4,JUSP3,Justicia spinosa Jacq.,,US72
OPSP4,ANSP6,Anthacanthus spinosus (Jacq.) Nees,,US72
OPSP4,ANSP6,Anthacanthus spinosus (Jacq.) Nees,,US78
OPSP4,JUSP3,Justicia spinosa Jacq.,,US78
OPUNT,,Opuntia Mill.,pricklypear,US78
OPUNT,,Opuntia Mill.,pricklypear,US70
OPUNT,,Opuntia Mill.,pricklypear,US15
OPUNT,,Opuntia Mill.,pricklypear,USNI
OPUNT,,Opuntia Mill.,pricklypear,US72
OPCU,,Opuntia ×cubensis Britton & Rose [stricta × triacantha],bullsuckers,US78
OPCU,,Opuntia ×cubensis Britton & Rose [stricta × triacantha],bullsuckers,US72
OPCU,OPAN,Opuntia antillana Britton & Rose,,US72
OPCU,OPOC3,Opuntia ochrocentra Small,,US72
OPCU,OPAN,Opuntia antillana Britton & Rose,,US78
OPCU,OPOC3,Opuntia ochrocentra Small,,US78
OPBO,,Opuntia borinquensis Britton & Rose,olaga,US72
OPCO4,,Opuntia cochenillifera (L.) Mill.,cochineal nopal cactus,US66
OPCO4,,Opuntia cochenillifera (L.) Mill.,cochineal nopal cactus,US70
OPCO4,,Opuntia cochenillifera (L.) Mill.,cochineal nopal cactus,US15
OPCO4,CACO56,Cactus cochenilliferus L.,,US15
OPCO4,,Opuntia cochenillifera (L.) Mill.,cochineal nopal cactus,US72
OPCO4,CACO56,Cactus cochenilliferus L.,,US70
OPCO4,CACO56,Cactus cochenilliferus L.,,US78
OPCO4,NOCO4,Nopalea cochenillifera (L.) Salm-Dyck,,US66
OPCO4,,Opuntia cochenillifera (L.) Mill.,cochineal nopal cactus,US78
OPCO4,NOCO4,Nopalea cochenillifera (L.) Salm-Dyck,,US72
OPCO4,NOCO4,Nopalea cochenillifera (L.) Salm-Dyck,,US70
OPCO4,NOCO4,Nopalea cochenillifera (L.) Salm-Dyck,,US78
OPCO4,CACO56,Cactus cochenilliferus L.,,US66
OPCO4,CACO56,Cactus cochenilliferus L.,,US72
OPCO4,NOCO4,Nopalea cochenillifera (L.) Salm-Dyck,,US15
OPDI3,,Opuntia dillenii (Ker Gawl.) Haw.,erect pricklypear,US78
OPDI3,CADI22,Cactus dillenii Ker Gawl.,,US72
OPDI3,,Opuntia dillenii (Ker Gawl.) Haw.,erect pricklypear,US72
OPDI3,CADI22,Cactus dillenii Ker Gawl.,,US78
OPDI3,OPNI2,Opuntia nitens Small,,USNI
OPDI3,OPNI2,Opuntia nitens Small,,US72
OPDI3,,Opuntia dillenii (Ker Gawl.) Haw.,erect pricklypear,USNI
OPDI3,CADI22,Cactus dillenii Ker Gawl.,,USNI
OPDI3,OPTU4,Opuntia tunoidea Gibbes,,US78
OPDI3,OPNI2,Opuntia nitens Small,,US78
OPDI3,OPAT2,Opuntia atrocapensis Small,,USNI
OPDI3,OPAT2,Opuntia atrocapensis Small,,US72
OPDI3,OPSTD,Opuntia stricta (Haw.) Haw. var. dillenii (Ker Gawl.) L.D. Benson,,USNI
OPDI3,OPSTD,Opuntia stricta (Haw.) Haw. var. dillenii (Ker Gawl.) L.D. Benson,,US78
OPDI3,OPZE,Opuntia zebrina Small,,US72
OPDI3,OPAT2,Opuntia atrocapensis Small,,US78
OPDI3,OPZE,Opuntia zebrina Small,,US78
OPDI3,OPTU4,Opuntia tunoidea Gibbes,,US72
OPDI3,OPSTD,Opuntia stricta (Haw.) Haw. var. dillenii (Ker Gawl.) L.D. Benson,,US72
OPDI3,OPTU4,Opuntia tunoidea Gibbes,,USNI
